id,name,is_natural,region_id,winery_id,ratings_average,ratings_count,url,acidity,fizziness,intensity,sweetness,tannin,user_structure_count
1619581,Colore Toscana,0,394,3104,4.4,1415,https://www.colaris.com/catalog/product/view/id/47951,3.3819811,,3.3736498,1.4208332,3.0629816,183.0
1622554,Pedrouzos Godello,0,1735,11258,4.5,109,https://www.grandcruwijnen.nl/2016-valdesil-pedrouzos-magnum,,,,,,
1626074,Cerretta Barolo Riserva (Vigna Bricco),0,504,1726,4.5,2065,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202288,4.644659,,3.8201547,1.6062539,4.583418,155.0
1627127,Magma,1,579,5384,4.5,748,https://hermanwines.com/products/magma-frank-cornelissen-2019-r-1-5l,2.6935751,,4.4564376,2.0306382,3.105533,67.0
1627830,Kevin Arnold Shiraz,0,533,3060,4.2,6987,https://joyvino.be/products/waterford-kevin-arnorld-shiraz,3.2652426,,4.3099403,1.6196365,3.0410163,335.0
1632340,La Faraona Bierzo (Corullón),0,628,11815,4.6,423,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80JPLF16B,3.6081464,,3.5282307,1.746712,2.9734766,35.0
1636506,Reserva Particular de Recaredo Gran Reserva Brut Nature,0,631,12264,4.4,923,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/recaredo/16681-recaredo-reserva-particular-de-recaredo-gran-reserva-brut-nature.html?codice=PRP1299-2013,3.393993,3.3382254,3.1165392,,,56.0
1637184,Scharzhofberger Riesling Auslese,0,3150,2197,4.6,1666,https://hermanwines.com/products/scharzhofb-rr-auslese-egon-muller-2018-w-0-75l,4.5937014,,3.095258,2.7846162,,137.0
1647685,Vigneto Bellavista Chianti Classico,0,1798,2170,4.4,1402,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10AMBE07B,3.8469875,,3.2130225,1.9134988,3.6912632,60.0
1648040,Barrosu Cannonau di Sardegna Riserva Franzisca,0,2779,44735,4.4,794,https://www.seulementproduitsitaliens.be/vino/giovanni-montisci/18313-giovanni-montisci-barrosu-cannonau-di-sardegna-riserva-franzisca.html?codice=SRF088-2017,3.1168516,,4.0129986,1.5870914,3.0682156,21.0
1648183,Son Negre,0,1723,5036,4.5,521,https://hermanwines.com/products/terra-les-illes-balears-anima-negra-f-2004-r-0-75l,3.1135416,,3.8923752,1.7594486,3.02895,30.0
1648297,Guglielmi di Jago Amarone della Valpolicella Classico,0,3237,34428,4.4,408,https://www.seulementproduitsitaliens.be/vino/spinosa/22960-spinosa-guglielmi-di-jago-amarone-della-valpolicella-classico.html?codice=PRP1451,2.3768718,,4.5801535,3.2615898,2.4535384,6.0
1653416,Merlot,0,324,984,4.4,1922,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80LVME96B,2.5498877,,3.9385605,1.6291896,2.708973,20.0
1655970,Grand Vin Pauillac (Premier Grand Cru Classé),0,393,2107,4.6,38521,http://www.wijnhandeljolie.be/catalogus/wijnen/rode-wijn/chateau-latour-pauillac-ac.html,4.134296,,4.1281376,1.6716481,4.1408772,1381.0
1665257,Es Riserva,0,2753,25531,4.5,371,https://www.grandcruwijnen.nl/2018-gianfranco-fino-es-riserva,2.3256347,,4.645718,2.6120222,2.7557464,37.0
1665346,Il Ritrovo,0,394,64433,4.4,363,https://wijnkeldermeester.myshopify.com/products/la-casa-di-bricciano-il-ritrovo-super-tuscan-2013,3.0390668,,3.6861868,1.4055465,3.200187,20.0
1670059,Il Pino di Biserno,0,394,4047,4.3,17566,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TBPI18B,3.0246398,,3.5410283,1.9612641,3.025851,1399.0
1672854,Howell Mountain Cabernet Sauvignon,0,85,1363,4.5,6466,https://www.grandcruwijnen.nl/2017-dunn-howell-mountain-cabernet-sauvignon,3.415652,,4.6323223,1.6268119,3.5621636,510.0
1677391,Brunello di Montalcino Riserva,0,1796,2639,4.4,437,https://www.wijnkooperijdelange.nl/Brunello-di-Montalcino-Riserva/9050105,3.762634,,3.2524858,1.7681414,3.5012655,18.0
1680438,Il San Lorenzo Bianco,1,712,60212,4.5,673,https://hermanwines.com/products/il-san-lorenzo-bianco-fatt-san-lorenzo-2009-w-0-75,3.7512586,,3.7813396,2.3064723,,73.0
1683261,Riserva Nova Domus Terlaner,0,661,11096,4.3,5250,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203700,3.2276218,,3.9129705,2.3061333,,527.0
1684223,Pauillac (Premier Grand Cru Classé),0,393,64252,4.6,73615,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60MRO74B,4.0950465,,4.0601296,1.714406,4.116994,2431.0
1684635,Chassagne-Montrachet,0,636,3931,4.3,3269,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=50DBMCMR18B,3.2823174,,3.789402,1.5938239,,207.0
1686050,Chevalier-Montrachet Grand Cru Les Demoiselles,0,3037,1392,4.4,532,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50LTCMD19B,3.3081732,,3.7295837,1.9245895,,22.0
1690612,Linticlarus Lagrein Riserva,0,661,4274,4.2,1387,https://www.grandcruwijnen.nl/2018-tiefenbrunner-lagrein-riserva-linticlarus,2.468318,,3.9321494,2.2673337,2.9161847,103.0
1692390,Sir Winston Churchill Brut Champagne,0,409,1274,4.6,12873,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40POWI08B,4.4169583,4.282259,4.04944,,,1959.0
1693891,Chambertin-Clos-de-Beze Grand Cru,0,2202,12083,4.5,611,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50GRCHB20B,4.1592665,,3.0324662,2.1277838,2.48205,66.0
1696799,El Carretil,0,839,9064,4.5,748,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/artadi/18006-artadi-el-carretil-rioja.html?codice=GHL154-2019,3.374203,,3.8778138,2.0361114,3.8857245,52.0
1702712,d'Alceo,0,394,8006,4.4,3133,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203095,3.0984578,,3.4048088,2.0091226,3.1084447,315.0
1716277,Cuvée Risleus Brut Champagne Premier Cru,0,4639,72241,4.4,415,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/hubert-paulet/16956-hubert-paulet-cuvee-risleus-brut-champagne-premier-cru.html?codice=SOV017,4.3493085,4.3301077,4.181192,,,74.0
1721196,Chardonnay,0,425,72892,4.4,201,https://www.grandcruwijnen.nl/2020-cloudburst-chardonnay,3.037445,,3.4048645,2.0630836,,25.0
1724358,Nosotros Single Vineyard Nómade,0,1596,181238,4.6,9995,https://www.wijnig.nl/susana-balbo-nosotros-single-vineyard-nomade-2019.html,2.6501634,,4.13788,2.1509123,2.8981028,1998.0
1726273,Chapelle-Chambertin Grand Cru,1,2203,30373,4.5,188,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50CTCC05M,4.219708,,2.9497976,1.9184722,2.607034,16.0
1727643,Mazis-Chambertin Grand Cru,0,2207,2418,4.4,433,https://www.vanoudsdezwaan.nl/domaine-tortochot-mazis-chambertin-ac-gc-139671618.html,4.170031,,3.1123023,1.9580156,2.6929922,43.0
1734705,Tokaji Aszú 6 Puttonyos,0,541,30829,4.4,439,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/grof-degenfeld/30042-grof-degenfeld-tokaji-aszu-6-puttonyos.html?codice=AFW095,4.8955555,,3.0239062,4.8951044,,1.0
1739762,Bonnes Mares Grand Cru,0,2216,11168,4.5,554,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DVBM20B,3.9259844,,3.127166,2.0230403,2.6150868,92.0
1752746,Vieilles Vignes Mazis-Chambertin Grand Cru,0,2207,11678,4.5,218,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DPMC19B,4.1207047,,3.1689177,1.6131272,2.813488,20.0
1755765,Kurni Marche,0,712,5050,4.6,10261,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20OAKU20B,3.0215945,,3.7301443,2.7642388,3.0118766,420.0
1769969,Corton-Charlemagne Grand Cru,0,2236,1358,4.4,1045,https://www.wijnig.nl/joseph-drouhin-corton-charlemagne-2018.html,3.3033135,,3.7993631,1.9315071,,72.0
1776233,Blanc,0,782,4026,4.3,2053,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70GRIL18B,2.4751124,,3.327419,2.0515757,,22.0
1779833,Corton-Charlemagne Grand Cru,0,2236,9294,4.4,1007,https://www.wijnig.nl/domaine-faiveley-corton-charlemagne-grand-cru-2020.html,3.2476697,,3.8648095,1.7261328,,96.0
1784091,Valdegatiles Ribera del Duero,0,405,7610,4.4,587,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80DDAVA14B,3.8034573,,3.6872692,1.7257144,3.2869773,51.0
1784680,Platinum,0,1414,15775,4.3,883,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/guido-brivio/25077-guido-brivio-platinum.html?codice=PLG1111,3.2129703,,4.011432,2.3343668,3.1689587,36.0
1789271,5 Puttonyos Aszú (Blue Label),0,541,2025,4.4,11106,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/royal-tokaji/18051-royal-tokaji-5-puttonyos-aszu.html?codice=GHL199,4.947574,,3.1163273,4.9550066,,10.0
1800513,Arborina Barolo,0,504,1726,4.4,2527,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ALBAAR90B,4.596376,,3.7583401,1.7115326,4.331842,191.0
1801580,Chafandin,0,405,53529,4.2,2570,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/jaro/25496-jaro-chafandin.html?codice=PLG1144,3.8019114,,3.9373567,1.7626926,3.6940742,191.0
1802083,Kupra Marche,0,712,5050,4.5,637,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20OAKUP18B,3.2562952,,3.7262433,2.0423427,3.2476058,48.0
1803078,Esporão Private Selection Tinto,0,1395,3155,4.3,12566,https://www.vanoudsdezwaan.nl/esporao-private-selection-red-2016.html,2.9711084,,4.2967167,1.8021736,3.1646738,759.0
1808235,Reserve,0,324,984,4.6,1175,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80LVLR07B,,,,,,
1813840,Gabbro Toscana,0,394,8004,4.4,921,https://www.vinio.nl/products/montepeloso-gabbro-costa-toscana-igt-2016,3.079783,,3.6386173,1.9114742,3.1783893,112.0
1824691,Boal Madeira,0,676,18710,4.5,1023,https://hermanwines.com/products/madeira-boal-doliveiras-1968-w-0-75l,4.0002613,,4.693011,4.7262273,,16.0
1836162,Charmes-Chambertin Grand Cru,0,2204,3981,4.4,276,https://www.colaris.com/charmes-chambertin-grand-cru-2016-domaine-des-beaumont,3.9637978,,3.1000192,1.7125001,2.4679005,21.0
1839377,Bienvenues-Bâtard-Montrachet Grand Cru,0,3138,9294,4.5,480,https://www.wijnig.nl/domaine-faiveley-bienvenues-batard-montrachet-gran.html,3.3403745,,3.925287,1.5461063,,46.0
1845897,Bâtard-Montrachet Grand Cru,0,3036,1567,4.5,1182,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DLBM19B,3.205611,,3.9365225,1.809467,,78.0
1847975,Il 'Divasco' Riserva,0,1796,2611,4.4,255,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2002381,3.8098495,,3.418612,1.6379265,3.915937,18.0
1851471,Meursault 1er Cru 'Genevrières' Blanc,0,3866,28466,4.5,311,https://hermanwines.com/products/meursault-1c-genevrieres-ph-bouzereau-2020-w-0-75l,3.3573976,,3.442482,1.8986025,,24.0
1864562,Clos de la Roche Grand Cru,0,2211,1543,4.4,429,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50LMCR19B,4.029349,,3.0086153,1.7518054,2.7189612,45.0
1865875,Corton-Bressandes Grand Cru,0,2237,7658,4.4,861,https://www.vanoudsdezwaan.nl/domaine-jacques-prieur-corton-bressandes-114380598.html,3.7803164,,2.7001624,1.5309752,2.3176732,36.0
1872942,Brunello di Montalcino Riserva,0,1796,24519,4.4,330,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2003010,3.9141614,,3.3304749,1.7867404,3.5004907,19.0
1874987,Puligny-Montrachet Premier Cru Les Combettes,0,3022,1599,4.4,582,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50JMBPMC17M,3.1358716,,3.9787529,1.7941012,,42.0
1876294,Pingus,0,405,1586,4.6,6013,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80PING14B,3.801916,,3.970832,1.8904002,3.643772,236.0
1880917,Corton-Charlemagne Grand Cru,0,2236,2071,4.4,178,https://hermanwines.com/products/corton-charlemagne-gc-du-pavillon-bichot-19-w-0-75,2.9808614,,4.008427,1.4072659,,4.0
1882725,Evenstad Reserve Pinot Noir,0,51,52,4.4,11531,https://www.grandcruwijnen.nl/2018-domaine-serene-pinot-noir-evenstad-reserve,3.848453,,2.3407228,1.5186764,2.1460867,375.0
1892508,The Mackenzie,0,533,4620,4.4,1220,https://www.wereldwijnonline.be/hartenberg-the-mackenzie-2013-stellenbosch-zuid-af.html,3.872975,,3.7844658,1.6333085,3.6190875,11.0
1893206,Musigny Grand Cru,0,2217,1308,4.4,171,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1600906,4.4048176,,3.2144651,1.4583396,2.947396,18.0
1901672,Clos de Vougeot,1,2219,68941,4.4,608,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50PRCV13B,4.0593004,,3.1708477,1.7483782,2.907331,64.0
1911534,Opus One,0,25,1368,4.6,77053,http://www.vivino.com/wines/159338935,3.816858,,4.6327147,1.6506873,3.3543363,1152.0
1912380,40 Anos Tawny Port,0,718,36852,4.6,57,https://www.douchywebshop.com/diversen/porto/quinta-da-devesa-porto-40-year-20-75cl--etui,3.1503105,,4.0130434,3.96795,,3.0
1913596,Tokaji Aszú 5 Puttonyos,0,541,3139,4.5,5449,https://www.labuenavida.be/spaanse-wijn/oremus-vega-sicilia/oremus-5-puttonyos/4183,4.960792,,3.1639774,4.9386196,,4.0
1919561,Les Sentiers Chambolle-Musigny 1er Cru,0,3695,12083,4.4,1253,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50GRCMLS20B,4.025858,,3.085689,1.7910546,2.5894532,118.0
1921801,Macán Clásico,0,492,82811,4.3,16525,https://www.wijnig.nl/benjamin-de-rothschild-vega-sicilia-macan-clasico.html,3.6308076,,3.8611841,1.81529,3.7565541,1763.0
1922195,Amarone della Valpolicella Riserva,0,1804,18126,4.4,958,https://www.seulementproduitsitaliens.be/vino/brigaldara/23017-brigaldara-amarone-della-valpolicella-riserva.html?codice=PRP1514-2013,2.49915,,4.6594014,3.1706653,2.2274282,44.0
1923854,Amarone della Valpolicella Vigna Garzon,0,1804,7969,4.4,4227,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203609,2.3771174,,4.621679,3.1879733,2.3032715,133.0
1926899,Mendoza,0,454,12167,4.4,19849,https://www.topwijnen.be/nl/product/wijnen/argentinie/wn7453360/wn7453360,3.7735553,,4.5870132,1.7433643,3.569831,793.0
1946223,Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes,0,401,1215,4.3,875,https://www.vinio.nl/products/alain-jaume-chateauneuf-du-pape-rouge-vieilles-vignes-2016,3.08676,,4.7767525,1.4802154,3.0592542,36.0
1949999,Corton-Charlemagne Grand Cru,0,2236,56541,4.4,708,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bourgogne/cote-de-beaune/corton-charlemagne/domaine-du-pavillon/wn25207/wn25207,3.2199056,,3.6746569,1.9106728,,27.0
1950121,Ribolla Gialla,1,2869,3617,4.3,7018,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20GRRG10M,3.3096104,,4.037782,2.115333,,755.0
1956490,Charmes-Chambertin Grand Cru,0,2204,40875,4.4,170,https://hermanwines.com/products/charmes-chambertin-gc-odoul-coquard-2019-r-0-75l,4.3585243,,3.3129237,2.327213,2.6509013,16.0
1958101,Vin de Constance (Natural Sweet),0,625,2662,4.6,13210,https://www.topwijnen.be/nl/product/wijnen/zuid-afrika/wn740691/wn740691,4.958154,,3.930444,4.960214,,3.0
1958459,50 & 50,0,394,4772,4.4,9157,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202692,3.2017627,,3.409158,1.7858204,3.1226244,741.0
1974082,Pinotage,0,533,107862,4.4,2063,https://joyvino.be/products/beeslaar-pinotage-2019,3.0094533,,3.897299,1.852157,3.1789167,93.0
1974097,Les Clos Chablís Grand Cru,0,3558,1483,4.5,1750,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DAVCC07B,4.0021567,,3.142137,1.609475,,82.0
1980986,Cream Tradición Vos 20 Years,0,4595,7319,4.4,623,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bodegas-tradicion/18068-bodegas-tradicion-cream-tradicion-vos-20-years.html?codice=GHL216,3.5464005,,3.905028,3.813026,,37.0
1983726,La Poza de Ballesteros,0,839,9064,4.4,987,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/artadi/18005-artadi-la-poza-de-ballesteros-rioja.html?codice=GHL153,3.3650222,,4.123914,1.780659,3.7674932,85.0
1983833,Amarone Della Valpolicella Marta Galli,0,1804,14976,4.2,1085,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203568,2.306526,,4.6194935,3.2036428,2.1693032,39.0
1988985,Campo Alla Sughera,0,394,6965,4.4,888,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2001830,3.096663,,3.5211449,1.9313414,2.921205,100.0
1992380,Montefico Barbaresco Vecchie Viti,1,722,2147,4.4,581,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROMOVV16B,4.649112,,3.7151,1.5138121,4.201723,30.0
1994112,Macán,0,492,82811,4.4,14368,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/benjamin-de-rothschild-vega-sicilia/17207-benjamin-de-rothschild-vega-sicilia-macan.html?codice=GAI050-2017,3.6024113,,3.9080744,1.7831703,3.7554247,1349.0
1995322,Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,0,1796,1239,4.5,1971,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=10CIBPR15B,3.9761274,,3.3931572,1.6299964,3.66428,79.0
1997425,Morey-Saint-Denis Tres Girard,1,2209,30373,4.4,339,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50CTMSDTG17B,4.06517,,3.0059533,2.1216843,2.625106,32.0
2003036,Vürsù Barbaresco Gallina,0,722,1447,4.4,4262,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202922,4.733941,,3.814363,1.5651741,4.1603694,148.0
2025939,Champagne,0,409,115575,4.5,1021,https://www.seulementproduitsitaliens.be/vino/marguet/28209-marguet-sapience-champagne.html?codice=LCV533,4.522913,4.2451367,3.9342992,,,238.0
2026372,Barón de Chirel Rioja Reserva,0,492,1837,4.4,8578,https://www.seulementproduitsitaliens.be/vino/marques-de-riscal/29545-marques-de-riscal-baron-de-chirel-rioja-reserva.html?codice=MRG595,3.5531914,,3.8720064,1.7648796,3.665263,636.0
2030277,Recioto della Valpolicella Classico Riserva,0,3344,11601,4.5,27,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QURE90B,,,,,,
2035375,Vieilles Vignes Meursault,0,2246,4604,4.2,1426,https://www.douchywebshop.com/wijnen/witte-wijnen/guy-bocard-vieilles-vignes-meursault-2019,3.191122,,3.748596,1.5745195,,94.0
2035532,Red,0,721,6305,4.1,1297,https://www.wereldwijnonline.be/antiyal-maipo-valley-chili-rode-wijn-108422111.html,,,,,,
2035621,Novicium Estate,0,25,3765,4.4,495,https://www.grandcruwijnen.nl/2019-tim-mondavi-continuum-novicium,3.8662605,,4.8704433,1.466593,3.0751662,17.0
2037376,Barolo Bussia Cicala,0,504,10917,4.4,3346,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ACVC14B,4.518978,,3.8931282,1.6672688,4.343274,244.0
2039337,30 Year Old Tawny Port,0,718,10983,4.4,602,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/burmester/22792-burmester-30-year-old-tawny-port.html?codice=PLG730,2.9178329,,4.326792,4.385495,,22.0
2049180,Valdegines,0,839,9064,4.2,2594,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/artadi/18004-artadi-valdegines-rioja.html?codice=GHL152,3.473707,,4.0608525,1.734133,3.8617196,251.0
2052637,One Sixteen Chardonnay,0,94,1338,4.4,1753,https://www.vinio.nl/products/kosta-browne-one-sixteen-chardonnay-2019,3.3329105,,4.492856,2.538148,,124.0
2055796,Asili Barbaresco Vecchie Viti,1,722,2147,4.4,668,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROASVV16B,4.4989524,,3.434311,1.5085576,4.1181383,36.0
2076733,Gaudium,0,492,1777,4.3,7414,https://www.vanoudsdezwaan.nl/marques-de-caceres-gaudium.html,3.7049477,,3.9689226,1.7301172,3.9184062,601.0
2080162,Hommage à Jacques Perrin Châteauneuf-du-Pape,0,401,1298,4.5,6121,https://www.vanoudsdezwaan.nl/chateau-de-beaucastel-hommage-j-perrin-c-114380982.html,3.1056042,,4.6523724,1.7615204,2.902904,184.0
2088452,Rujno Rosso,1,2869,3617,4.5,532,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20GRRU06M,2.5459697,,3.9088686,2.1393104,3.1765625,37.0
2104564,Volnay 1er Cru Les Caillerets,0,4171,12536,4.3,591,https://hermanwines.com/products/volnay-1c-caillerets-henri-boillot-2018-r-0-75l,3.960021,,2.5069737,1.3621588,2.2771854,32.0
2112660,Le Lucére Brunello di Montalcino Riserva,0,1796,308635,4.4,213,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SAFBLR15M,3.807475,,3.3042076,1.3794554,3.6851978,9.0
2114480,Brut Rosé Champagne,0,409,212823,4.6,13747,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/dom-perignon/11486-dom-perignon-brut-rose-champagne-.html?codice=ZPP010,4.317013,4.2613616,3.9897647,,,1260.0
2120060,Mazis-Chambertin Grand Cru Cuvée Madeleine Collignon,0,2207,1263,4.4,1016,https://hermanwines.com/products/mazis-chamb-gc-madel-morey-blanc-hosp-16-r-0-75l,3.9900656,,3.0360675,2.1826844,2.6312659,93.0
2128723,Rubicon,0,105,2412,4.6,6421,https://www.grandcruwijnen.nl/2019-inglenook-cabernet-sauvignon-napa-valley-rutherford-1,3.8794467,,4.7512317,1.6132872,3.4042459,120.0
2130345,Mark Bradford Vineyard Pinot Noir,0,726,52,4.5,254,https://www.grandcruwijnen.nl/2018-domaine-serene-pinot-noir-dundee-hills-mark-bradford-vineyard,3.90147,,2.5906622,1.4045134,2.177391,12.0
